8607	3L	-	1778485	1795328	FBtr0332880	8	8251	P13395	alpha-Spec	0.000000	0.000000

8608	3L	-	1779111	1795328	FBtr0332878	9	7721	P13395	alpha-Spec	0.000000	0.000000

8899	3L	+	2739750	2740228	FBtr0072943	1	479	O46202	Acp62F	0.000000	0.000000

9220	3L	-	3815839	3816354	FBtr0073182	3	401	O46200	Acp63F	0.000000	0.000000

9221	3L	-	3815924	3816354	FBtr0346805	3	316	O46200	Acp63F	0.000000	0.000000

9349	3L	+	4141467	4142070	FBtr0073213	2	536	P61855	Akh	0.000000	0.000000

9387	3L	-	4246343	4252051	FBtr0073247	7	5223	Q9VZF4	ago	6.121024	8.856626

9388	3L	-	4246343	4254052	FBtr0073246	8	5268	Q9VZF4	ago	0.000000	0.000000

9389	3L	-	4246343	4254306	FBtr0073245	7	5332	Q9VZF4	ago	103.630241	149.944565

9601	3L	+	5146098	5149852	FBtr0077168	10	3233	Q9VRJ1	Aats-ala-m	0.000000	0.000000

10144	3L	+	7369843	7372783	FBtr0076848	4	1268	Q9VS59	akirin	70.170074	101.530411

10145	3L	+	7369843	7372783	FBtr0302545	4	1127	Q9VS59	akirin	15.213769	22.013090

10146	3L	+	7369843	7373711	FBtr0076849	4	2080	Q9VS59	akirin	18.410006	26.637787

10147	3L	+	7369843	7373711	FBtr0302544	4	2196	Q9VS59	akirin	39.546459	57.220520

10148	3L	+	7370340	7373711	FBtr0302543	4	2065	Q9VS59	akirin	0.000000	0.000000

10149	3L	+	7370800	7373711	FBtr0332730	4	2080	Q9VS59	akirin	0.000000	0.000000

10837	3L	+	9423253	9424781	FBtr0076457	1	1529	Q9VSY6	aay	52.211250	75.545448

10925	3L	+	9681268	9683370	FBtr0076393	2	1617	P06606	alphaTub67C	87.622025	126.781967

11175	3L	+	10663376	10664435	FBtr0113421	5	701	Q6AWN0	CG32068	0.000000	0.000000

11299	3L	+	11164971	11166620	FBtr0076217	3	1529	Q8T8L8	Alg10	8.155658	11.800576

11973	3L	-	13483533	13486280	FBtr0075819	5	2500	Q9VU84	Abp1	54.040607	78.192383

12382	3L	+	15554113	15561042	FBtr0075559	8	4050	Q9VUQ5	AGO2	31.937370	46.210785

12383	3L	+	15554113	15561042	FBtr0075560	7	4117	Q9VUQ5	AGO2	25.069950	36.274189

12384	3L	+	15556823	15561042	FBtr0331933	6	3784	Q9VUQ5	AGO2	0.289042	0.418220

12396	3L	+	15583638	15585347	FBtr0075565	5	1150	Q9VUR3	CG12304	13.810672	19.982924

12397	3L	+	15583638	15585347	FBtr0075566	4	1051	Q9VUR3	CG12304	36.719265	53.129799

12788	3L	-	16615866	16647882	FBtr0112790	9	12564	P00522	Abl	2.359659	3.414235

12789	3L	-	16615866	16647882	FBtr0345369	8	12510	P00522	Abl	1.567979	2.268739

12790	3L	-	16622370	16647882	FBtr0075357	8	6006	P00522	Abl	3.265969	4.725593

12791	3L	-	16622370	16647882	FBtr0330130	8	6261	P00522	Abl	0.329076	0.476146

12792	3L	-	16622370	16647882	FBtr0330131	10	5967	P00522	Abl	0.217487	0.314686

12793	3L	-	16622370	16647882	FBtr0330132	9	5913	P00522	Abl	0.290663	0.420566

12794	3L	-	16622370	16647882	FBtr0330133	9	6315	P00522	Abl	0.259604	0.375626

12795	3L	-	16622370	16647882	FBtr0330134	10	5712	N/A	Abl	5.402512	7.816997

12796	3L	-	16622370	16647882	FBtr0330135	9	5658	N/A	Abl	2.563793	3.709600

12797	3L	-	16622370	16647882	FBtr0330136	9	6060	N/A	Abl	5.573070	8.063781

12798	3L	-	16648442	16661615	FBtr0075355	5	2784	N/A	Baldspot	24.653582	35.671734

12799	3L	-	16648841	16661615	FBtr0075356	5	2445	N/A	Baldspot	1.190071	1.721936

12800	3L	+	16653769	16654006	FBtr0075315	1	238	N/A	snRNA:U12:73B	9.000000	13.022270

12801	3L	-	16662557	16667934	FBtr0075354	5	1825	N/A	Galphaf	0.000000	0.000000

12802	3L	+	16663903	16664913	FBtr0347207	1	1011	N/A	CR46033	0.000000	0.000000

12803	3L	-	16670355	16670741	FBtr0345401	1	387	N/A	CR45241	0.000000	0.000000

12804	3L	-	16671664	16673537	FBtr0075352	4	694	N/A	zetaCOP	52.097183	75.380402

12805	3L	-	16671664	16673555	FBtr0075351	4	671	N/A	zetaCOP	0.000000	0.000000

12806	3L	-	16671939	16673537	FBtr0075353	3	1030	N/A	zetaCOP	0.500070	0.723561

12807	3L	+	16673964	16676264	FBtr0075316	3	2187	N/A	CG13032	0.000000	0.000000

12808	3L	-	16676406	16711677	FBtr0100145	7	4413	N/A	Lasp	36.853920	53.324635

12809	3L	-	16677567	16711677	FBtr0075350	7	2793	N/A	Lasp	0.000000	0.000000

12810	3L	-	16677567	16711677	FBtr0306151	7	3189	N/A	Lasp	0.000000	0.000000

12811	3L	-	16677567	16711677	FBtr0306152	6	2127	N/A	Lasp	0.000000	0.000000

12812	3L	-	16677567	16711677	FBtr0333628	6	3318	N/A	CG43954	1.225453	1.773131

12813	3L	+	16689268	16689905	FBtr0345056	2	500	N/A	CR45179	0.000000	0.000000

12814	3L	+	16689268	16697897	FBtr0345057	2	829	N/A	CR45179	0.000000	0.000000

12815	3L	-	16700829	16701469	FBtr0346964	1	641	N/A	CR45897	0.000000	0.000000

12816	3L	+	16704973	16706428	FBtr0075317	2	1393	N/A	CG9692	0.000000	0.000000

12817	3L	+	16704973	16706428	FBtr0344229	2	1389	N/A	CG9692	0.000000	0.000000

12818	3L	+	16712126	16724415	FBtr0305084	9	7990	N/A	Dab	0.000000	0.000000

12819	3L	+	16712126	16724415	FBtr0305085	10	8449	N/A	Dab	0.000000	0.000000

12820	3L	+	16712126	16724415	FBtr0330190	10	8449	N/A	Dab	0.000000	0.000000

12821	3L	+	16713660	16724415	FBtr0305086	9	7842	N/A	Dab	11.829270	17.115995

12822	3L	+	16713660	16724415	FBtr0330189	10	8301	N/A	Dab	1.334998	1.931634

12823	3L	+	16713660	16724415	FBtr0333625	9	8067	N/A	Dab	0.000000	0.000000

12824	3L	+	16713660	16724415	FBtr0333626	10	8076	N/A	Dab	0.000000	0.000000

12825	3L	+	16713660	16724575	FBtr0075318	10	8461	N/A	Dab	1.309753	1.895106

12826	3L	-	16724678	16726169	FBtr0345347	2	1431	N/A	CG13026	0.000000	0.000000

12827	3L	+	16724861	16725375	FBtr0075319	2	460	N/A	CG13031	0.000000	0.000000

12828	3L	-	16725510	16726169	FBtr0299542	2	599	N/A	CG13026	0.000000	0.000000

12829	3L	+	16726541	16727288	FBtr0075320	2	688	N/A	PGRP-SB2	0.000000	0.000000

12830	3L	+	16726541	16727288	FBtr0333627	2	668	N/A	PGRP-SB2	0.000000	0.000000

12831	3L	-	16727299	16727989	FBtr0075348	2	623	N/A	PGRP-SB1	0.000000	0.000000

12832	3L	-	16728496	16730818	FBtr0075347	3	2209	N/A	Dbp73D	31.126301	45.037235

12833	3L	+	16733546	16739364	FBtr0075321	4	2005	N/A	CG9701	0.000000	0.000000

12834	3L	+	16755489	16755720	FBtr0304017	2	165	N/A	CG42852	0.000000	0.000000

12835	3L	+	16766072	16776830	FBtr0304018	3	3523	N/A	Nrt	11.045172	15.981469

12836	3L	+	16766072	16777465	FBtr0075322	3	4158	N/A	Nrt	7.710686	11.156738

12837	3L	+	16773520	16776830	FBtr0075323	3	3177	N/A	Nrt	0.000000	0.000000

12838	3L	-	16776531	16779736	FBtr0075346	2	3145	N/A	CG13025	3.557338	5.147180

12839	3L	-	16777449	16779736	FBtr0333610	2	2227	N/A	CG13025	5.023721	7.268918

12840	3L	+	16780100	16782419	FBtr0075324	4	1486	N/A	CG9705	85.576965	123.822937

12841	3L	+	16780100	16782419	FBtr0075325	3	1570	N/A	CG9705	13.540742	19.592356

12842	3L	+	16780635	16782419	FBtr0333607	3	1035	N/A	CG9705	16.999334	24.596659

12843	3L	+	16783010	16785246	FBtr0075326	3	2010	N/A	CG9706	14.796285	21.409025

12844	3L	+	16783256	16785246	FBtr0075327	2	1826	N/A	CG9706	0.975614	1.411634

12845	3L	-	16785242	16786941	FBtr0075345	3	1520	N/A	Int6	185.769547	268.793457

12846	3L	-	16787573	16800189	FBtr0305916	16	7465	N/A	CG9674	0.000000	0.000000

12847	3L	-	16787573	16800189	FBtr0333608	16	7436	N/A	CG9674	0.000000	0.000000

12848	3L	-	16787573	16800189	FBtr0345074	14	8183	N/A	CG9674	0.000000	0.000000

12849	3L	-	16787573	16807731	FBtr0075344	15	7543	N/A	CG9674	0.000000	0.000000

12850	3L	-	16788249	16800189	FBtr0075341	15	6757	N/A	CG9674	0.000000	0.000000

12851	3L	-	16788249	16800189	FBtr0305915	16	7282	N/A	CG9674	0.000000	0.000000

12852	3L	-	16788249	16800189	FBtr0333609	16	7274	N/A	CG9674	0.000000	0.000000

12853	3L	+	16804994	16819532	FBtr0305912	6	1622	N/A	nudC	0.000000	0.000000

12854	3L	+	16808419	16819532	FBtr0075328	5	1238	N/A	nudC	45.516037	65.858017

12855	3L	-	16809658	16812040	FBtr0273320	4	1409	N/A	CG13024	0.000000	0.000000

12856	3L	-	16809658	16829074	FBtr0305913	4	1650	N/A	CG13024	0.000000	0.000000

12857	3L	+	16842294	16844585	FBtr0075329	7	1757	N/A	TSG101	37.488720	54.243141

12858	3L	-	16844568	16844991	FBtr0075339	2	367	N/A	CG9669	48.203705	69.746857

12859	3L	-	16844568	16844991	FBtr0305272	2	345	N/A	CG9669	4.214536	6.098092

12860	3L	+	16845386	16852350	FBtr0075330	6	5454	N/A	CG9715	50.005886	72.354462

12861	3L	+	16846227	16847000	FBtr0075331	1	774	N/A	CG32161	0.000000	0.000000

12862	3L	-	16852527	16862517	FBtr0075338	2	1349	N/A	Rh4	0.000000	0.000000

12863	3L	+	16853751	16858712	FBtr0075332	2	3191	N/A	sina	40.021275	57.907539

12864	3L	+	16853751	16858712	FBtr0344230	3	3124	N/A	sina	2.886072	4.175912

12865	3L	+	16855919	16858712	FBtr0075333	2	2482	N/A	sina	0.000000	0.000000

12866	3L	+	16859080	16860529	FBtr0301683	1	1450	N/A	sinah	0.000000	0.000000

12867	3L	+	16860622	16861838	FBtr0075336	3	1047	N/A	CG13029	0.000000	0.000000

12868	3L	+	16861261	16861838	FBtr0332702	1	578	N/A	CG13029	1.107266	1.602124

12869	3L	+	16863164	16864989	FBtr0075337	1	1826	N/A	CG9951	36.450165	52.740433

12870	3L	+	16865295	16922487	FBtr0302779	10	3028	N/A	Lmpt	0.000000	0.000000

12871	3L	+	16865295	16922487	FBtr0302781	10	2916	N/A	Lmpt	0.000000	0.000000

12872	3L	+	16865295	16922487	FBtr0306704	10	2905	N/A	Lmpt	0.000000	0.000000

12873	3L	+	16877309	16879372	FBtr0075258	1	2064	N/A	CG32170	0.000000	0.000000

12874	3L	+	16882191	16882539	FBtr0346966	1	349	N/A	CR45898	0.000000	0.000000

12875	3L	+	16887106	16922487	FBtr0332703	8	2690	N/A	Lmpt	0.000000	0.000000

12876	3L	+	16891226	16922487	FBtr0302780	10	2804	N/A	Lmpt	0.000000	0.000000

12877	3L	+	16891226	16922487	FBtr0302782	9	2860	N/A	Lmpt	0.000000	0.000000

12878	3L	+	16899415	16907156	FBtr0302786	4	7424	N/A	Lmpt	0.000000	0.000000

12879	3L	+	16899415	16907156	FBtr0302787	3	3051	N/A	Lmpt	0.000000	0.000000

12880	3L	+	16899415	16922487	FBtr0302785	7	4501	N/A	Lmpt	0.000000	0.000000

12881	3L	+	16911266	16922487	FBtr0302778	6	2110	N/A	Lmpt	0.000000	0.000000

12882	3L	+	16911266	16922487	FBtr0302783	6	2099	N/A	Lmpt	0.000000	0.000000

12883	3L	+	16911770	16922487	FBtr0346965	6	1894	N/A	Lmpt	0.000000	0.000000

12884	3L	+	16916255	16922487	FBtr0302776	5	1810	N/A	Lmpt	0.000000	0.000000

12885	3L	+	16916255	16922487	FBtr0302777	5	1832	N/A	Lmpt	0.000000	0.000000

12886	3L	+	16916255	16922487	FBtr0302784	5	1814	N/A	Lmpt	0.000000	0.000000

12887	3L	+	16923252	16923994	FBtr0075261	1	743	N/A	CG13028	0.000000	0.000000

12888	3L	-	16923914	16927434	FBtr0345805	3	2216	N/A	CG13023	0.000000	0.000000

12889	3L	-	16924338	16927434	FBtr0075307	3	1792	N/A	CG13023	0.000000	0.000000

12890	3L	-	16928381	16935536	FBtr0075300	5	1491	N/A	CG11905	0.000000	0.000000

12891	3L	-	16928381	16935536	FBtr0075305	4	1673	N/A	CG11905	0.000000	0.000000

12892	3L	-	16928381	16935536	FBtr0113174	5	1614	N/A	CG11905	0.000000	0.000000

12893	3L	-	16928381	16935536	FBtr0305577	5	1525	N/A	CG11905	0.000000	0.000000

12894	3L	-	16929854	16935536	FBtr0075301	4	1357	N/A	CG11905	0.000000	0.000000

12895	3L	-	16929854	16935536	FBtr0075304	3	1539	N/A	CG11905	0.000000	0.000000

12896	3L	-	16929854	16935536	FBtr0113173	4	1480	N/A	CG11905	0.000000	0.000000

12897	3L	-	16931172	16935536	FBtr0075302	4	2069	N/A	CG11905	0.000000	0.000000

12898	3L	-	16931172	16935536	FBtr0075303	4	2192	N/A	CG11905	0.000000	0.000000

12899	3L	-	16931172	16935536	FBtr0075306	3	2251	N/A	CG11905	0.000000	0.000000

12900	3L	-	16938330	16938952	FBtr0273313	1	623	N/A	CG13022	0.000000	0.000000

12901	3L	-	16939100	16942949	FBtr0113176	4	2158	N/A	Cpr73D	0.000000	0.000000

12902	3L	-	16939100	16957689	FBtr0347065	5	2676	N/A	Cpr73D	0.000000	0.000000

12903	3L	+	16944423	16945878	FBtr0113177	3	780	N/A	Obp73a	0.000000	0.000000

12904	3L	+	16954822	16968080	FBtr0333214	13	4376	N/A	Nc73EF	0.000000	0.000000

12905	3L	+	16955500	16968080	FBtr0075267	11	3718	N/A	Nc73EF	0.000000	0.000000

12906	3L	+	16955500	16968080	FBtr0075268	11	3691	N/A	Nc73EF	8.523838	12.333302

12907	3L	+	16955500	16968724	FBtr0075263	11	4384	N/A	Nc73EF	18.382149	26.597481

12908	3L	+	16955764	16968080	FBtr0075264	11	3698	N/A	Nc73EF	0.000000	0.000000

12909	3L	+	16957439	16968080	FBtr0075269	11	3742	N/A	Nc73EF	0.000000	0.000000

12910	3L	+	16957439	16968080	FBtr0112860	12	4028	N/A	Nc73EF	0.000000	0.000000

12911	3L	+	16957439	16968724	FBtr0075266	11	4381	N/A	Nc73EF	0.000000	0.000000

12912	3L	+	16970013	16994388	FBtr0302651	9	6987	N/A	Exn	0.000000	0.000000

12913	3L	+	16976344	16994388	FBtr0302650	9	6887	N/A	Exn	0.000000	0.000000

12914	3L	+	16986635	16994388	FBtr0302647	8	3506	N/A	Exn	0.000000	0.000000

12915	3L	+	16986635	16994388	FBtr0302648	8	3475	N/A	Exn	0.000000	0.000000

12916	3L	+	16986651	16994388	FBtr0302649	8	3499	N/A	Exn	0.000000	0.000000

12917	3L	-	16994717	17002360	FBtr0075297	8	5195	N/A	CG3764	0.000000	0.000000

12918	3L	-	16994717	17002360	FBtr0332122	8	5092	N/A	CG3764	0.000000	0.000000

12919	3L	-	16994717	17012565	FBtr0321285	7	6001	N/A	CG3764	6.672483	9.654542

12920	3L	-	16998457	16998524	FBtr0304207	1	68	N/A	mir-2500	0.000000	0.000000

12921	3L	-	16998458	16998479	FBtr0304209	1	22	N/A	mir-2500	0.000000	0.000000

12922	3L	-	16998500	16998524	FBtr0304208	1	25	N/A	mir-2500	0.000000	0.000000

12923	3L	-	17012886	17016051	FBtr0075293	5	2482	N/A	CG6664	36.853191	53.323582

12924	3L	-	17012886	17016051	FBtr0075295	5	2552	N/A	CG6664	0.000000	0.000000

12925	3L	-	17012886	17016180	FBtr0075294	5	2603	N/A	CG6664	3.737275	5.407534

12926	3L	+	17016536	17020270	FBtr0075274	2	3675	N/A	CG7728	44.769253	64.777481

12927	3L	-	17020348	17022856	FBtr0075291	5	2244	N/A	CG6652	0.000000	0.000000

12928	3L	-	17023123	17023741	FBtr0075290	2	567	N/A	a10	0.000000	0.000000

12929	3L	+	17024328	17027117	FBtr0075275	1	2790	N/A	Fit2	15.298208	22.135267

12930	3L	+	17027515	17029814	FBtr0089584	4	2123	N/A	CG7730	0.000000	0.000000

12931	3L	-	17029812	17032080	FBtr0290221	3	867	N/A	Ilp8	0.000000	0.000000

12932	3L	-	17032055	17032608	FBtr0346602	1	554	N/A	CR45756	0.000000	0.000000

12933	3L	-	17033119	17033676	FBtr0344640	2	341	N/A	CR43250	0.000000	0.000000

12934	3L	+	17035668	17036865	FBtr0075278	1	1198	N/A	beg	20.267946	29.326075

12935	3L	-	17036859	17042574	FBtr0091474	13	3071	N/A	scaf6	16.977121	24.564518

12936	3L	-	17036859	17042574	FBtr0345067	12	2998	N/A	scaf6	0.000000	0.000000

12937	3L	-	17040934	17042574	FBtr0301554	3	1415	N/A	scaf6	2.152120	3.113943

12938	3L	+	17042797	17044465	FBtr0075279	3	1551	N/A	Papst2	19.244974	27.845919

12939	3L	-	17044401	17044974	FBtr0300718	2	521	N/A	CG14057	2.789416	4.036059

12940	3L	-	17044401	17045038	FBtr0075286	3	530	N/A	CG14057	16.578705	23.988041

12941	3L	+	17046063	17048390	FBtr0345120	5	1059	N/A	TpnC73F	0.000000	0.000000

12942	3L	+	17046160	17048390	FBtr0089585	5	962	N/A	TpnC73F	0.000000	0.000000

12943	3L	+	17049512	17055454	FBtr0075282	8	2335	N/A	rogdi	0.000000	0.000000

12944	3L	+	17051277	17055454	FBtr0075283	6	2028	N/A	rogdi	30.944689	44.774456

12945	3L	+	17055613	17058533	FBtr0075284	4	1418	N/A	CG7724	0.000000	0.000000

12946	3L	-	17058774	17238212	FBtr0333861	15	9015	N/A	Rbp6	0.000000	0.000000

12947	3L	-	17058907	17147969	FBtr0310005	10	8403	N/A	Rbp6	0.000000	0.000000

12948	3L	-	17065266	17147969	FBtr0113428	11	2260	N/A	Rbp6	0.000000	0.000000

12949	3L	-	17065266	17147969	FBtr0310006	12	4918	N/A	Rbp6	0.000000	0.000000

12950	3L	-	17066748	17238212	FBtr0075285	15	2173	N/A	Rbp6	0.000000	0.000000

12951	3L	-	17073643	17147969	FBtr0290066	8	1441	N/A	Rbp6	0.000000	0.000000

12952	3L	-	17074906	17238212	FBtr0113427	10	4368	N/A	Rbp6	0.000000	0.000000

12953	3L	+	17166863	17167542	FBtr0309067	2	616	N/A	CR43433	0.000000	0.000000

12954	3L	-	17238613	17242128	FBtr0075252	4	2816	N/A	CG6512	0.000000	0.000000

12955	3L	-	17238747	17242128	FBtr0075251	4	3105	N/A	CG6512	35.314461	51.097164

12956	3L	+	17243436	17244746	FBtr0075212	4	1138	N/A	CG7707	0.000000	0.000000

12957	3L	+	17245882	17264290	FBtr0332783	2	604	N/A	CR43870	0.000000	0.000000

12958	3L	-	17252377	17253937	FBtr0332785	1	1561	N/A	CG6497	0.000000	0.000000

12959	3L	-	17252732	17253937	FBtr0075250	1	1206	N/A	CG6497	0.000000	0.000000

12960	3L	+	17259661	17260449	FBtr0332784	1	789	N/A	CR43874	0.000000	0.000000

12961	3L	+	17264416	17264986	FBtr0075213	1	571	N/A	CG13723	0.000000	0.000000

12962	3L	-	17275050	17275549	FBtr0345887	1	500	N/A	CR45436	0.000000	0.000000

12963	3L	+	17315006	17315105	FBtr0304210	1	100	N/A	mir-219	0.000000	0.000000

12964	3L	+	17315024	17315046	FBtr0304211	1	23	N/A	mir-219	0.000000	0.000000

12965	3L	-	17319969	17320811	FBtr0075249	1	843	N/A	CG6485	0.000000	0.000000

12966	3L	+	17322841	17324493	FBtr0075214	1	1653	N/A	CG13724	0.000000	0.000000

12967	3L	-	17324618	17325518	FBtr0075248	1	901	N/A	CG13725	0.000000	0.000000

12968	3L	-	17327733	17329169	FBtr0075247	4	1215	N/A	Or74a	0.000000	0.000000

12969	3L	+	17334006	17334499	FBtr0340718	1	494	N/A	CR44563	0.000000	0.000000

12970	3L	-	17335921	17337097	FBtr0340719	2	955	N/A	CR44564	0.000000	0.000000

12971	3L	-	17337172	17339136	FBtr0075246	4	1791	N/A	CG6479	3.292822	4.764446

12972	3L	-	17337172	17339262	FBtr0075245	5	1861	N/A	CG6479	54.266285	78.518921

12973	3L	-	17337172	17339262	FBtr0331847	5	1843	N/A	CG6479	0.000000	0.000000

12974	3L	-	17339909	17339980	FBtr0075244	1	72	N/A	tRNA:CR32173	0.000000	0.000000

